"Year","Units","Sex","WorkingPattern","AgeGroup","WorkRegion","Occupation","Industry","Ethnicity","Impairment","Value","comment"
"2019","Median","Female","Total","Total","North West","Total","Total","Total","Total","19012","Total"
"2019","Median","Female","Total","Total","North West","Managers, directors and senior officials","Total","Total","Total","29092","reasonably precise"
"2019","Median","Female","Total","Total","North West","Professional occupations","Total","Total","Total","31288","Total"
"2019","Median","Female","Total","Total","North West","Associate professional and technical occupations","Total","Total","Total","26005","Total"
"2019","Median","Female","Total","Total","North West","Administrative and secretarial occupations","Total","Total","Total","18032","Total"
"2019","Median","Female","Total","Total","North West","Skilled trades occupations","Total","Total","Total","15302","reasonably precise"
"2019","Median","Female","Total","Total","North West","Caring, leisure and other service occupations","Total","Total","Total","13827","Total"
"2019","Median","Female","Total","Total","North West","Sales and customer service occupations","Total","Total","Total","12126","reasonably precise"
"2019","Median","Female","Total","Total","North West","Process, plant and machine operatives","Total","Total","Total","18012","reasonably precise"
"2019","Median","Female","Total","Total","North West","Elementary occupations","Total","Total","Total","8420","reasonably precise"
"2019","Median","Female","Total","Total","Yorkshire and The Humber","Total","Total","Total","Total","17841","Total"
"2019","Median","Female","Total","Total","Yorkshire and The Humber","Managers, directors and senior officials","Total","Total","Total","29423","reasonably precise"
"2019","Median","Female","Total","Total","Yorkshire and The Humber","Professional occupations","Total","Total","Total","30284","Total"
"2019","Median","Female","Total","Total","Yorkshire and The Humber","Associate professional and technical occupations","Total","Total","Total","23423","Total"
"2019","Median","Female","Total","Total","Yorkshire and The Humber","Administrative and secretarial occupations","Total","Total","Total","17076","Total"
"2019","Median","Female","Total","Total","Yorkshire and The Humber","Caring, leisure and other service occupations","Total","Total","Total","13306","Total"
"2019","Median","Female","Total","Total","Yorkshire and The Humber","Sales and customer service occupations","Total","Total","Total","11503","reasonably precise"
"2019","Median","Female","Total","Total","Yorkshire and The Humber","Process, plant and machine operatives","Total","Total","Total","16938","reasonably precise"
"2019","Median","Female","Total","Total","Yorkshire and The Humber","Elementary occupations","Total","Total","Total","8819","acceptable"
"2019","Median","Female","Total","Total","East Midlands","Total","Total","Total","Total","17767","Total"
"2019","Median","Female","Total","Total","East Midlands","Professional occupations","Total","Total","Total","30039","reasonably precise"
"2019","Median","Female","Total","Total","East Midlands","Associate professional and technical occupations","Total","Total","Total","24295","Total"
"2019","Median","Female","Total","Total","East Midlands","Administrative and secretarial occupations","Total","Total","Total","16412","Total"
"2019","Median","Female","Total","Total","East Midlands","Skilled trades occupations","Total","Total","Total","17152","reasonably precise"
"2019","Median","Female","Total","Total","East Midlands","Caring, leisure and other service occupations","Total","Total","Total","13791","reasonably precise"
"2019","Median","Female","Total","Total","East Midlands","Sales and customer service occupations","Total","Total","Total","11268","reasonably precise"
"2019","Median","Female","Total","Total","East Midlands","Process, plant and machine operatives","Total","Total","Total","17234","acceptable"
"2019","Median","Female","Total","Total","East Midlands","Elementary occupations","Total","Total","Total","9899","reasonably precise"
"2019","Median","Female","Total","Total","West Midlands","Total","Total","Total","Total","18424","Total"
"2019","Median","Female","Total","Total","West Midlands","Managers, directors and senior officials","Total","Total","Total","32685","reasonably precise"
"2019","Median","Female","Total","Total","West Midlands","Professional occupations","Total","Total","Total","29860","Total"
"2019","Median","Female","Total","Total","West Midlands","Associate professional and technical occupations","Total","Total","Total","25490","Total"
"2019","Median","Female","Total","Total","West Midlands","Administrative and secretarial occupations","Total","Total","Total","17234","Total"
"2019","Median","Female","Total","Total","West Midlands","Skilled trades occupations","Total","Total","Total","17825","reasonably precise"
"2019","Median","Female","Total","Total","West Midlands","Caring, leisure and other service occupations","Total","Total","Total","13594","reasonably precise"
"2019","Median","Female","Total","Total","West Midlands","Sales and customer service occupations","Total","Total","Total","11650","reasonably precise"
"2019","Median","Female","Total","Total","West Midlands","Process, plant and machine operatives","Total","Total","Total","17624","reasonably precise"
"2019","Median","Female","Total","Total","West Midlands","Elementary occupations","Total","Total","Total","9105","acceptable"
"2019","Median","Female","Total","Total","East","Total","Total","Total","Total","18167","Total"
"2019","Median","Female","Total","Total","East","Managers, directors and senior officials","Total","Total","Total","33939","reasonably precise"
"2019","Median","Female","Total","Total","East","Professional occupations","Total","Total","Total","28647","Total"
"2019","Median","Female","Total","Total","East","Associate professional and technical occupations","Total","Total","Total","27027","Total"
"2019","Median","Female","Total","Total","East","Administrative and secretarial occupations","Total","Total","Total","16865","Total"
"2019","Median","Female","Total","Total","East","Skilled trades occupations","Total","Total","Total","16805","reasonably precise"
"2019","Median","Female","Total","Total","East","Caring, leisure and other service occupations","Total","Total","Total","12834","reasonably precise"
"2019","Median","Female","Total","Total","East","Sales and customer service occupations","Total","Total","Total","11568","Total"
"2019","Median","Female","Total","Total","East","Process, plant and machine operatives","Total","Total","Total","17431","reasonably precise"
"2019","Median","Female","Total","Total","East","Elementary occupations","Total","Total","Total","8924","reasonably precise"
"2019","Median","Female","Total","Total","London","Total","Total","Total","Total","27906","Total"
